Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-07-31T06:00:21.149,5,-0.0023378109071377834,-2.6541557658015638,FoVP,-0.7072782419066299,0.723513371703576,2457965.7521192813
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-09-09T11:35:46.064,3,-1.0914890185615705E-4,2.845264319039205,FoVP,0.46355477669314066,0.7150488611157908,2458005.9874146106
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-09-09T13:22:20.256,3,0.0022111702434500064,2.850025422443069,FoVF,0.46084770487176396,0.7163380562532564,2458006.0614247574
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-09-27T07:32:56.576,1,0.0055241872619704434,-2.1836509275549307,FoVF,-0.2532330325444143,0.7222871710499725,2458023.8194200667
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-09-27T11:46:36.455,3,0.001255834829938817,-2.17165775857745,FoVP,-0.25892781979874585,0.7194876363036633,2458023.9955806434
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-09-27T13:33:10.659,5,-5.554318852651916E-4,-2.166625246538727,FoVF,-0.26130757310803604,0.7183013020029394,2458024.069589534
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-09-27T17:46:50.790,6,-0.004909426769742371,-2.154660778478517,FoVP,-0.2669420778175197,0.715453633946053,2458024.2457529814
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-11-23T23:35:32.112,5,-0.003280469637995203,-1.7425355416746269,FoVP,0.41133504854713954,0.7072540920883071,2458081.4874045546
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-11-24T01:22:06.351,5,-3.912403998168669E-4,-1.737842044054179,FoVF,0.4091657818756703,0.7089327828320368,2458081.561408863
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-12-16T17:40:11.400,6,-0.003929700337784357,-0.13714211197073745,FoVP,-0.6024437460911264,0.7049829127535253,2458104.239449917
